0.001	0.999
0.002	0.998001
0.003	0.997003
0.004	0.996006
0.005	0.99501
0.006	0.994015
0.007	0.993021
0.008	0.992028
0.009	0.991036
0.01	0.990045
0.011	0.989055
0.012	0.988066
0.013	0.987078
0.014	0.986091
0.015	0.985105
0.016	0.984119
0.017	0.983135
0.018	0.982152
0.019	0.98117
0.02	0.980189
0.021	0.979209
0.022	0.978229
0.023	0.977251
0.024	0.976274
0.025	0.975298
0.026	0.974322
0.027	0.973348
0.028	0.972375
0.029	0.971402
0.03	0.970431
0.031	0.969461
0.032	0.968491
0.033	0.967523
0.034	0.966555
0.035	0.965589
0.036	0.964623
0.037	0.963658
0.038	0.962695
0.039	0.961732
0.04	0.96077
0.041	0.959809
0.042	0.95885
0.043	0.957891
0.044	0.956933
0.045	0.955976
0.046	0.95502
0.047	0.954065
0.048	0.953111
0.049	0.952158
0.05	0.951206
0.051	0.950254
0.052	0.949304
0.053	0.948355
0.054	0.947407
0.055	0.946459
0.056	0.945513
0.057	0.944567
0.058	0.943623
0.059	0.942679
0.06	0.941736
0.061	0.940795
0.062	0.939854
0.063	0.938914
0.064	0.937975
0.065	0.937037
0.066	0.9361
0.067	0.935164
0.068	0.934229
0.069	0.933294
0.07	0.932361
0.071	0.931429
0.072	0.930497
0.073	0.929567
0.074	0.928637
0.075	0.927709
0.076	0.926781
0.077	0.925854
0.078	0.924928
0.079	0.924003
0.08	0.923079
0.081	0.922156
0.082	0.921234
0.083	0.920313
0.084	0.919393
0.085	0.918473
0.086	0.917555
0.087	0.916637
0.088	0.915721
0.089	0.914805
0.09	0.91389
0.091	0.912976
0.092	0.912063
0.093	0.911151
0.094	0.91024
0.095	0.90933
0.096	0.90842
0.097	0.907512
0.098	0.906604
0.099	0.905698
0.1	0.904792
0.101	0.903887
0.102	0.902983
0.103	0.90208
0.104	0.901178
0.105	0.900277
0.106	0.899377
0.107	0.898478
0.108	0.897579
0.109	0.896682
0.11	0.895785
0.111	0.894889
0.112	0.893994
0.113	0.8931
0.114	0.892207
0.115	0.891315
0.116	0.890424
0.117	0.889533
0.118	0.888644
0.119	0.887755
0.12	0.886867
0.121	0.88598
0.122	0.885094
0.123	0.884209
0.124	0.883325
0.125	0.882442
0.126	0.881559
0.127	0.880678
0.128	0.879797
0.129	0.878917
0.13	0.878038
0.131	0.87716
0.132	0.876283
0.133	0.875407
0.134	0.874531
0.135	0.873657
0.136	0.872783
0.137	0.87191
0.138	0.871039
0.139	0.870168
0.14	0.869297
0.141	0.868428
0.142	0.86756
0.143	0.866692
0.144	0.865825
0.145	0.86496
0.146	0.864095
0.147	0.86323
0.148	0.862367
0.149	0.861505
0.15	0.860643
0.151	0.859783
0.152	0.858923
0.153	0.858064
0.154	0.857206
0.155	0.856349
0.156	0.855492
0.157	0.854637
0.158	0.853782
0.159	0.852929
0.16	0.852076
0.161	0.851223
0.162	0.850372
0.163	0.849522
0.164	0.848672
0.165	0.847824
0.166	0.846976
0.167	0.846129
0.168	0.845283
0.169	0.844437
0.17	0.843593
0.171	0.842749
0.172	0.841907
0.173	0.841065
0.174	0.840224
0.175	0.839384
0.176	0.838544
0.177	0.837706
0.178	0.836868
0.179	0.836031
0.18	0.835195
0.181	0.83436
0.182	0.833525
0.183	0.832692
0.184	0.831859
0.185	0.831027
0.186	0.830196
0.187	0.829366
0.188	0.828537
0.189	0.827708
0.19	0.826881
0.191	0.826054
0.192	0.825228
0.193	0.824402
0.194	0.823578
0.195	0.822754
0.196	0.821932
0.197	0.82111
0.198	0.820289
0.199	0.819468
0.2	0.818649
0.201	0.81783
0.202	0.817012
0.203	0.816195
0.204	0.815379
0.205	0.814564
0.206	0.813749
0.207	0.812935
0.208	0.812123
0.209	0.81131
0.21	0.810499
0.211	0.809689
0.212	0.808879
0.213	0.80807
0.214	0.807262
0.215	0.806455
0.216	0.805648
0.217	0.804843
0.218	0.804038
0.219	0.803234
0.22	0.80243
0.221	0.801628
0.222	0.800826
0.223	0.800026
0.224	0.799226
0.225	0.798426
0.226	0.797628
0.227	0.79683
0.228	0.796033
0.229	0.795237
0.23	0.794442
0.231	0.793648
0.232	0.792854
0.233	0.792061
0.234	0.791269
0.235	0.790478
0.236	0.789687
0.237	0.788898
0.238	0.788109
0.239	0.787321
0.24	0.786533
0.241	0.785747
0.242	0.784961
0.243	0.784176
0.244	0.783392
0.245	0.782609
0.246	0.781826
0.247	0.781044
0.248	0.780263
0.249	0.779483
0.25	0.778703
0.251	0.777925
0.252	0.777147
0.253	0.77637
0.254	0.775593
0.255	0.774818
0.256	0.774043
0.257	0.773269
0.258	0.772496
0.259	0.771723
0.26	0.770951
0.261	0.77018
0.262	0.76941
0.263	0.768641
0.264	0.767872
0.265	0.767104
0.266	0.766337
0.267	0.765571
0.268	0.764805
0.269	0.76404
0.27	0.763276
0.271	0.762513
0.272	0.761751
0.273	0.760989
0.274	0.760228
0.275	0.759468
0.276	0.758708
0.277	0.757949
0.278	0.757191
0.279	0.756434
0.28	0.755678
0.281	0.754922
0.282	0.754167
0.283	0.753413
0.284	0.75266
0.285	0.751907
0.286	0.751155
0.287	0.750404
0.288	0.749654
0.289	0.748904
0.29	0.748155
0.291	0.747407
0.292	0.746659
0.293	0.745913
0.294	0.745167
0.295	0.744422
0.296	0.743677
0.297	0.742934
0.298	0.742191
0.299	0.741448
0.3	0.740707
0.301	0.739966
0.302	0.739226
0.303	0.738487
0.304	0.737749
0.305	0.737011
0.306	0.736274
0.307	0.735538
0.308	0.734802
0.309	0.734067
0.31	0.733333
0.311	0.7326
0.312	0.731867
0.313	0.731135
0.314	0.730404
0.315	0.729674
0.316	0.728944
0.317	0.728215
0.318	0.727487
0.319	0.72676
0.32	0.726033
0.321	0.725307
0.322	0.724581
0.323	0.723857
0.324	0.723133
0.325	0.72241
0.326	0.721687
0.327	0.720966
0.328	0.720245
0.329	0.719525
0.33	0.718805
0.331	0.718086
0.332	0.717368
0.333	0.716651
0.334	0.715934
0.335	0.715218
0.336	0.714503
0.337	0.713788
0.338	0.713075
0.339	0.712362
0.34	0.711649
0.341	0.710938
0.342	0.710227
0.343	0.709516
0.344	0.708807
0.345	0.708098
0.346	0.70739
0.347	0.706683
0.348	0.705976
0.349	0.70527
0.35	0.704565
0.351	0.70386
0.352	0.703156
0.353	0.702453
0.354	0.701751
0.355	0.701049
0.356	0.700348
0.357	0.699648
0.358	0.698948
0.359	0.698249
0.36	0.697551
0.361	0.696853
0.362	0.696156
0.363	0.69546
0.364	0.694765
0.365	0.69407
0.366	0.693376
0.367	0.692682
0.368	0.69199
0.369	0.691298
0.37	0.690606
0.371	0.689916
0.372	0.689226
0.373	0.688537
0.374	0.687848
0.375	0.68716
0.376	0.686473
0.377	0.685787
0.378	0.685101
0.379	0.684416
0.38	0.683731
0.381	0.683048
0.382	0.682365
0.383	0.681682
0.384	0.681001
0.385	0.68032
0.386	0.679639
0.387	0.67896
0.388	0.678281
0.389	0.677602
0.39	0.676925
0.391	0.676248
0.392	0.675572
0.393	0.674896
0.394	0.674221
0.395	0.673547
0.396	0.672873
0.397	0.6722
0.398	0.671528
0.399	0.670857
0.4	0.670186
0.401	0.669516
0.402	0.668846
0.403	0.668177
0.404	0.667509
0.405	0.666842
0.406	0.666175
0.407	0.665509
0.408	0.664843
0.409	0.664178
0.41	0.663514
0.411	0.662851
0.412	0.662188
0.413	0.661526
0.414	0.660864
0.415	0.660203
0.416	0.659543
0.417	0.658883
0.418	0.658225
0.419	0.657566
0.42	0.656909
0.421	0.656252
0.422	0.655596
0.423	0.65494
0.424	0.654285
0.425	0.653631
0.426	0.652977
0.427	0.652324
0.428	0.651672
0.429	0.65102
0.43	0.650369
0.431	0.649719
0.432	0.649069
0.433	0.64842
0.434	0.647772
0.435	0.647124
0.436	0.646477
0.437	0.64583
0.438	0.645184
0.439	0.644539
0.44	0.643895
0.441	0.643251
0.442	0.642608
0.443	0.641965
0.444	0.641323
0.445	0.640682
0.446	0.640041
0.447	0.639401
0.448	0.638761
0.449	0.638123
0.45	0.637485
0.451	0.636847
0.452	0.63621
0.453	0.635574
0.454	0.634938
0.455	0.634304
0.456	0.633669
0.457	0.633036
0.458	0.632403
0.459	0.63177
0.46	0.631138
0.461	0.630507
0.462	0.629877
0.463	0.629247
0.464	0.628618
0.465	0.627989
0.466	0.627361
0.467	0.626734
0.468	0.626107
0.469	0.625481
0.47	0.624855
0.471	0.62423
0.472	0.623606
0.473	0.622983
0.474	0.62236
0.475	0.621737
0.476	0.621116
0.477	0.620494
0.478	0.619874
0.479	0.619254
0.48	0.618635
0.481	0.618016
0.482	0.617398
0.483	0.616781
0.484	0.616164
0.485	0.615548
0.486	0.614932
0.487	0.614317
0.488	0.613703
0.489	0.613089
0.49	0.612476
0.491	0.611864
0.492	0.611252
0.493	0.610641
0.494	0.61003
0.495	0.60942
0.496	0.608811
0.497	0.608202
0.498	0.607594
0.499	0.606986
0.5	0.606379
0.501	0.605773
0.502	0.605167
0.503	0.604562
0.504	0.603957
0.505	0.603353
0.506	0.60275
0.507	0.602147
0.508	0.601545
0.509	0.600943
0.51	0.600342
0.511	0.599742
0.512	0.599142
0.513	0.598543
0.514	0.597945
0.515	0.597347
0.516	0.596749
0.517	0.596153
0.518	0.595556
0.519	0.594961
0.52	0.594366
0.521	0.593772
0.522	0.593178
0.523	0.592585
0.524	0.591992
0.525	0.5914
0.526	0.590809
