2.728	2.14969	-2.80848	4.20506
2.736	2.19224	-2.89077	4.21432
2.744	2.2314	-2.97457	4.22357
2.752	2.26712	-3.05972	4.23281
2.76	2.29935	-3.1461	4.24203
2.768	2.32806	-3.23355	4.25123
2.776	2.35321	-3.32195	4.26043
2.784	2.37477	-3.41113	4.2696
2.792	2.39271	-3.50096	4.27876
2.8	2.40703	-3.5913	4.28791
2.808	2.4177	-3.68198	4.29704
2.816	2.42473	-3.77288	4.30616
2.824	2.42811	-3.86384	4.31526
2.832	2.42786	-3.95472	4.32435
2.84	2.42397	-4.04537	4.33342
2.848	2.41648	-4.13564	4.34248
2.856	2.4054	-4.2254	4.35153
2.864	2.39076	-4.31451	4.36056
2.872	2.3726	-4.40281	4.36957
2.88	2.35096	-4.49018	4.37858
2.888	2.32588	-4.57647	4.38756
2.896	2.29741	-4.66156	4.39654
2.904	2.26562	-4.74531	4.40549
2.912	2.23056	-4.82758	4.41444
2.92	2.1923	-4.90826	4.42337
2.928	2.15091	-4.98722	4.43228
2.936	2.10646	-5.06433	4.44118
2.944	2.05905	-5.13949	4.45007
2.952	2.00875	-5.21257	4.45894
2.96	1.95565	-5.28347	4.4678
2.968	1.89984	-5.35208	4.47665
2.976	1.84143	-5.4183	4.48548
2.984	1.78052	-5.48203	4.49429
2.992	1.71721	-5.54317	4.5031
3	1.65161	-5.60164	4.51188
3.008	1.58383	-5.65735	4.52066
3.016	1.51399	-5.71021	4.52942
3.024	1.44221	-5.76017	4.53816
3.032	1.3686	-5.80714	4.5469
3.04	1.2933	-5.85105	4.55561
3.048	1.21642	-5.89186	4.56432
3.056	1.1381	-5.9295	4.57301
3.064	1.05846	-5.96392	4.58168
3.072	0.977645	-5.99507	4.59035
3.08	0.895775	-6.02293	4.59899
3.088	0.812989	-6.04745	4.60763
3.096	0.729422	-6.06861	4.61625
3.104	0.645211	-6.08638	4.62486
3.112	0.560493	-6.10074	4.63345
3.12	0.475404	-6.11169	4.64203
3.128	0.390082	-6.11922	4.6506
3.136	0.304664	-6.12332	4.65915
3.144	0.219287	-6.124	4.66769
3.152	0.134088	-6.12127	4.67621
3.16	0.0492016	-6.11514	4.68472
3.168	-0.0352365	-6.10564	4.69322
3.176	-0.119093	-6.0928	4.7017
3.184	-0.202235	-6.07663	4.71018
3.192	-0.284533	-6.05719	4.71863
3.2	-0.365857	-6.0345	4.72708
3.208	-0.44608	-6.00862	4.73551
3.216	-0.525078	-5.9796	4.74392
3.224	-0.602728	-5.9475	4.75233
3.232	-0.67891	-5.91238	4.76071
3.24	-0.753507	-5.87429	4.76909
3.248	-0.826405	-5.83332	4.77745
3.256	-0.897492	-5.78954	4.7858
3.264	-0.96666	-5.74302	4.79414
3.272	-1.03381	-5.69386	4.80246
3.28	-1.09883	-5.64213	4.81077
3.288	-1.16163	-5.58793	4.81907
3.296	-1.22211	-5.53135	4.82735
3.304	-1.2802	-5.47249	4.83562
3.312	-1.33579	-5.41145	4.84388
3.32	-1.38881	-5.34835	4.85212
3.328	-1.43919	-5.28327	4.86035
3.336	-1.48684	-5.21634	4.86857
3.344	-1.53172	-5.14767	4.87677
3.352	-1.57374	-5.07737	4.88496
3.36	-1.61285	-5.00556	4.89314
3.368	-1.649	-4.93237	4.9013
3.376	-1.68215	-4.8579	4.90945
3.384	-1.71224	-4.78229	4.91759
3.392	-1.73924	-4.70566	4.92572
3.4	-1.76312	-4.62813	4.93383
3.408	-1.78384	-4.54984	4.94193
3.416	-1.80139	-4.47091	4.95002
3.424	-1.81574	-4.39147	4.95809
3.432	-1.82689	-4.31164	4.96615
3.44	-1.83483	-4.23156	4.9742
3.448	-1.83955	-4.15136	4.98223
3.456	-1.84105	-4.07116	4.99025
3.464	-1.83935	-3.99109	4.99826
3.472	-1.83446	-3.91128	5.00626
3.48	-1.82639	-3.83186	5.01424
3.488	-1.81517	-3.75295	5.02221
3.496	-1.80083	-3.67468	5.03017
3.504	-1.78339	-3.59716	5.03812
3.512	-1.76291	-3.52053	5.04605
3.52	-1.73941	-3.44491	5.05397
3.528	-1.71295	-3.3704	5.06188
3.536	-1.68358	-3.29712	5.06977
3.544	-1.65135	-3.2252	5.07765
3.552	-1.61633	-3.15473	5.08552
3.56	-1.57858	-3.08583	5.09338
3.568	-1.53817	-3.0186	5.10123
3.576	-1.49517	-2.95315	5.10906
3.584	-1.44966	-2.88957	5.11688
3.592	-1.40172	-2.82796	5.12468
3.6	-1.35144	-2.76842	5.13248
3.608	-1.2989	-2.71102	5.14026
3.616	-1.2442	-2.65586	5.14803
3.624	-1.18742	-2.60301	5.15579
3.632	-1.12867	-2.55256	5.16353
3.64	-1.06805	-2.50457	5.17126
3.648	-1.00565	-2.45912	5.17898
3.656	-0.941596	-2.41627	5.18669
3.664	-0.87598	-2.37608	5.19438
3.672	-0.808916	-2.33861	5.20207
3.68	-0.740517	-2.3039	5.20974
3.688	-0.670897	-2.27201	5.2174
3.696	-0.60017	-2.24297	5.22504
3.704	-0.528453	-2.21683	5.23268
3.712	-0.455864	-2.19361	5.2403
3.72	-0.382523	-2.17335	5.24791
3.728	-0.308548	-2.15606	5.2555
3.736	-0.234061	-2.14177	5.26309
3.744	-0.159181	-2.13049	5.27066
3.752	-0.0840304	-2.12222	5.27822
3.76	-0.00872999	-2.11697	5.28577
3.768	0.0665994	-2.11475	5.29331
3.776	0.141837	-2.11553	5.30083
3.784	0.216863	-2.11932	5.30835
3.792	0.291558	-2.12609	5.31585
3.8	0.365803	-2.13583	5.32334
3.808	0.439482	-2.14851	5.33081
3.816	0.512478	-2.1641	5.33828
3.824	0.584676	-2.18257	5.34573
3.832	0.655963	-2.20388	5.35317
3.84	0.726229	-2.22798	5.3606
3.848	0.795365	-2.25483	5.36802
3.856	0.863262	-2.28438	5.37542
3.864	0.929818	-2.31656	5.38282
3.872	0.994928	-2.35133	5.3902
3.88	1.05849	-2.38861	5.39757
3.888	1.12042	-2.42834	5.40492
3.896	1.18061	-2.47045	5.41227
3.904	1.23898	-2.51486	5.41961
3.912	1.29543	-2.5615	5.42693
3.92	1.34988	-2.61027	5.43424
3.928	1.40226	-2.6611	5.44154
3.936	1.45248	-2.71391	5.44883
3.944	1.50048	-2.76859	5.4561
3.952	1.54617	-2.82505	5.46337
3.96	1.5895	-2.88321	5.47062
3.968	1.63041	-2.94295	5.47786
3.976	1.66883	-3.00419	5.48509
3.984	1.70472	-3.06681	5.49231
3.992	1.73802	-3.13072	5.49952
4	1.76868	-3.1958	5.50671
4.008	1.79668	-3.26195	5.51389
4.016	1.82197	-3.32906	5.52107
4.024	1.84451	-3.39702	5.52823
4.032	1.86429	-3.46571	5.53538
4.04	1.88128	-3.53503	5.54251
4.048	1.89547	-3.60487	5.54964
4.056	1.90683	-3.6751	5.55675
4.064	1.91535	-3.74561	5.56386
4.072	1.92105	-3.8163	5.57095
4.08	1.9239	-3.88705	5.57803
4.088	1.92393	-3.95774	5.5851
4.096	1.92113	-4.02826	5.59216
