0.004	0.996
0.008	0.992016
0.012	0.988048
0.016	0.984096
0.02	0.980159
0.024	0.976239
0.028	0.972334
0.032	0.968444
0.036	0.964571
0.04	0.960712
0.044	0.95687
0.048	0.953042
0.052	0.94923
0.056	0.945433
0.06	0.941651
0.064	0.937885
0.068	0.934133
0.072	0.930397
0.076	0.926675
0.08	0.922968
0.084	0.919276
0.088	0.915599
0.092	0.911937
0.096	0.908289
0.1	0.904656
0.104	0.901037
0.108	0.897433
0.112	0.893843
0.116	0.890268
0.12	0.886707
0.124	0.88316
0.128	0.879628
0.132	0.876109
0.136	0.872605
0.14	0.869114
0.144	0.865638
0.148	0.862175
0.152	0.858726
0.156	0.855292
0.16	0.85187
0.164	0.848463
0.168	0.845069
0.172	0.841689
0.176	0.838322
0.18	0.834969
0.184	0.831629
0.188	0.828302
0.192	0.824989
0.196	0.821689
0.2	0.818402
0.204	0.815129
0.208	0.811868
0.212	0.808621
0.216	0.805386
0.22	0.802165
0.224	0.798956
0.228	0.79576
0.232	0.792577
0.236	0.789407
0.24	0.786249
0.244	0.783104
0.248	0.779972
0.252	0.776852
0.256	0.773745
0.26	0.77065
0.264	0.767567
0.268	0.764497
0.272	0.761439
0.276	0.758393
0.28	0.755359
0.284	0.752338
0.288	0.749329
0.292	0.746331
0.296	0.743346
0.3	0.740373
0.304	0.737411
0.308	0.734462
0.312	0.731524
0.316	0.728598
0.32	0.725683
0.324	0.72278
0.328	0.719889
0.332	0.71701
0.336	0.714142
0.34	0.711285
0.344	0.70844
0.348	0.705606
0.352	0.702784
0.356	0.699973
0.36	0.697173
0.364	0.694384
0.368	0.691607
0.372	0.68884
0.376	0.686085
0.38	0.68334
0.384	0.680607
0.388	0.677885
0.392	0.675173
0.396	0.672472
0.4	0.669783
0.404	0.667103
0.408	0.664435
0.412	0.661777
0.416	0.65913
0.42	0.656494
0.424	0.653868
0.428	0.651252
0.432	0.648647
0.436	0.646053
0.44	0.643468
0.444	0.640895
0.448	0.638331
0.452	0.635778
0.456	0.633235
0.46	0.630702
0.464	0.628179
0.468	0.625666
0.472	0.623163
0.476	0.620671
0.48	0.618188
0.484	0.615715
0.488	0.613252
0.492	0.610799
0.496	0.608356
0.5	0.605923
0.504	0.603499
0.508	0.601085
0.512	0.598681
0.516	0.596286
0.52	0.593901
0.524	0.591525
0.528	0.589159
0.532	0.586803
0.536	0.584455
0.54	0.582118
0.544	0.579789
0.548	0.57747
0.552	0.57516
0.556	0.572859
0.56	0.570568
0.564	0.568286
0.568	0.566013
0.572	0.563748
0.576	0.561493
0.58	0.559248
0.584	0.557011
0.588	0.554782
0.592	0.552563
0.596	0.550353
0.6	0.548152
0.604	0.545959
0.608	0.543775
0.612	0.5416
0.616	0.539434
0.62	0.537276
0.624	0.535127
0.628	0.532986
0.632	0.530854
0.636	0.528731
0.64	0.526616
0.644	0.52451
0.648	0.522412
0.652	0.520322
0.656	0.518241
0.66	0.516168
0.664	0.514103
0.668	0.512047
0.672	0.509998
0.676	0.507958
0.68	0.505927
0.684	0.503903
0.688	0.501887
0.692	0.49988
0.696	0.49788
0.7	0.495889
0.704	0.493905
0.708	0.49193
0.712	0.489962
0.716	0.488002
0.72	0.48605
0.724	0.484106
0.728	0.482169
0.732	0.480241
0.736	0.47832
0.74	0.476406
0.744	0.474501
0.748	0.472603
0.752	0.470712
0.756	0.46883
0.76	0.466954
0.764	0.465086
0.768	0.463226
0.772	0.461373
0.776	0.459528
0.78	0.45769
0.784	0.455859
0.788	0.454035
0.792	0.452219
0.796	0.45041
0.8	0.448609
0.804	0.446814
0.808	0.445027
0.812	0.443247
0.816	0.441474
0.82	0.439708
0.824	0.437949
0.828	0.436197
0.832	0.434453
0.836	0.432715
0.84	0.430984
0.844	0.42926
0.848	0.427543
0.852	0.425833
0.856	0.424129
0.86	0.422433
0.864	0.420743
0.868	0.41906
0.872	0.417384
0.876	0.415714
0.88	0.414052
0.884	0.412395
0.888	0.410746
0.892	0.409103
0.896	0.407466
0.9	0.405837
0.904	0.404213
0.908	0.402596
0.912	0.400986
0.916	0.399382
0.92	0.397784
0.924	0.396193
0.928	0.394609
0.932	0.39303
0.936	0.391458
0.94	0.389892
0.944	0.388333
0.948	0.386779
0.952	0.385232
0.956	0.383691
0.96	0.382156
0.964	0.380628
0.968	0.379105
0.972	0.377589
0.976	0.376079
0.98	0.374574
0.984	0.373076
0.988	0.371584
0.992	0.370097
0.996	0.368617
1	0.367142
1.004	0.365674
1.008	0.364211
1.012	0.362754
1.016	0.361303
1.02	0.359858
1.024	0.358419
1.028	0.356985
1.032	0.355557
1.036	0.354135
1.04	0.352718
1.044	0.351307
1.048	0.349902
1.052	0.348503
1.056	0.347109
1.06	0.34572
1.064	0.344337
1.068	0.34296
1.072	0.341588
1.076	0.340222
1.08	0.338861
1.084	0.337505
1.088	0.336155
1.092	0.334811
1.096	0.333472
1.1	0.332138
1.104	0.330809
1.108	0.329486
1.112	0.328168
1.116	0.326855
1.12	0.325548
1.124	0.324246
1.128	0.322949
1.132	0.321657
1.136	0.32037
1.14	0.319089
1.144	0.317812
1.148	0.316541
1.152	0.315275
1.156	0.314014
1.16	0.312758
1.164	0.311507
1.168	0.310261
1.172	0.30902
1.176	0.307784
1.18	0.306552
1.184	0.305326
1.188	0.304105
1.192	0.302889
1.196	0.301677
1.2	0.30047
1.204	0.299268
1.208	0.298071
1.212	0.296879
1.216	0.295692
1.22	0.294509
1.224	0.293331
1.228	0.292157
1.232	0.290989
1.236	0.289825
1.24	0.288666
1.244	0.287511
1.248	0.286361
1.252	0.285215
1.256	0.284075
1.26	0.282938
1.264	0.281806
1.268	0.280679
1.272	0.279557
1.276	0.278438
1.28	0.277325
1.284	0.276215
1.288	0.27511
1.292	0.27401
1.296	0.272914
1.3	0.271822
1.304	0.270735
1.308	0.269652
1.312	0.268573
1.316	0.267499
1.32	0.266429
1.324	0.265363
1.328	0.264302
1.332	0.263245
1.336	0.262192
1.34	0.261143
1.344	0.260098
1.348	0.259058
1.352	0.258022
1.356	0.25699
1.36	0.255962
1.364	0.254938
1.368	0.253918
1.372	0.252902
1.376	0.251891
1.38	0.250883
1.384	0.24988
1.388	0.24888
