0	0	0	0
0.128	2.35954	-0.778328	0.252751
0.256	3.75121	-2.76033	0.499114
0.384	3.68553	-5.12	0.739249
0.512	2.26061	-6.92661	0.973316
0.64	0.094942	-7.50961	1.20147
0.768	-1.93759	-6.70478	1.42385
0.896	-3.05818	-4.8924	1.64061
1.024	-2.87929	-2.82315	1.8519
1.152	-1.53491	-1.3095	2.05784
1.28	0.397248	-0.908646	2.25858
1.408	2.14119	-1.71997	2.45425
1.536	3.03238	-3.36943	2.64497
1.664	2.76897	-5.17777	2.83086
1.792	1.5104	-6.43825	3.01206
1.92	-0.207314	-6.6911	3.18869
2.048	-1.69744	-5.8889	3.36084
2.176	-2.3955	-4.39432	3.52865
2.304	-2.07126	-2.81949	3.69221
2.432	-0.901046	-1.77698	3.85164
2.56	0.620696	-1.64311	4.00704
2.688	1.88835	-2.42426	4.15851
2.816	2.42473	-3.77288	4.30616
2.944	2.05905	-5.13949	4.45007
3.072	0.977645	-5.99507	4.59035
3.2	-0.365857	-6.0345	4.72708
3.328	-1.43919	-5.28327	4.86035
3.456	-1.84105	-4.07116	4.99025
3.584	-1.44966	-2.88957	5.11688
3.712	-0.455865	-2.19361	5.2403
3.84	0.726229	-2.22798	5.3606
3.968	1.63041	-2.94295	5.47786
4.096	1.92113	-4.02826	5.59216
