0.008	0.992
0.016	0.984064
0.024	0.976191
0.032	0.968382
0.04	0.960635
0.048	0.95295
0.056	0.945326
0.064	0.937764
0.072	0.930262
0.08	0.922819
0.088	0.915437
0.096	0.908113
0.104	0.900848
0.112	0.893642
0.12	0.886493
0.128	0.879401
0.136	0.872365
0.144	0.865386
0.152	0.858463
0.16	0.851596
0.168	0.844783
0.176	0.838025
0.184	0.83132
0.192	0.82467
0.2	0.818073
0.208	0.811528
0.216	0.805036
0.224	0.798595
0.232	0.792207
0.24	0.785869
0.248	0.779582
0.256	0.773345
0.264	0.767159
0.272	0.761021
0.28	0.754933
0.288	0.748894
0.296	0.742903
0.304	0.736959
0.312	0.731064
0.32	0.725215
0.328	0.719413
0.336	0.713658
0.344	0.707949
0.352	0.702285
0.36	0.696667
0.368	0.691094
0.376	0.685565
0.384	0.68008
0.392	0.67464
0.4	0.669243
0.408	0.663889
0.416	0.658578
0.424	0.653309
0.432	0.648083
0.44	0.642898
0.448	0.637755
0.456	0.632653
0.464	0.627591
0.472	0.622571
0.48	0.61759
0.488	0.612649
0.496	0.607748
0.504	0.602886
0.512	0.598063
0.52	0.593279
0.528	0.588532
0.536	0.583824
0.544	0.579154
0.552	0.57452
0.56	0.569924
0.568	0.565365
0.576	0.560842
0.584	0.556355
0.592	0.551904
0.6	0.547489
0.608	0.543109
0.616	0.538764
0.624	0.534454
0.632	0.530178
0.64	0.525937
0.648	0.52173
0.656	0.517556
0.664	0.513415
0.672	0.509308
0.68	0.505233
0.688	0.501192
0.696	0.497182
0.704	0.493205
0.712	0.489259
0.72	0.485345
0.728	0.481462
0.736	0.47761
0.744	0.47379
0.752	0.469999
0.76	0.466239
0.768	0.462509
0.776	0.458809
0.784	0.455139
0.792	0.451498
0.8	0.447886
0.808	0.444303
0.816	0.440748
0.824	0.437222
0.832	0.433724
0.84	0.430255
0.848	0.426813
0.856	0.423398
0.864	0.420011
0.872	0.416651
0.88	0.413318
0.888	0.410011
0.896	0.406731
0.904	0.403477
0.912	0.400249
0.92	0.397047
0.928	0.393871
0.936	0.39072
0.944	0.387594
