0	0	0	0
0.256	3.7512	-2.76033	0.499114
0.512	2.26061	-6.92659	0.973316
0.768	-1.93756	-6.70477	1.42385
1.024	-2.87927	-2.82319	1.8519
1.28	0.397215	-0.908681	2.25858
1.536	3.03233	-3.3694	2.64497
1.792	1.51041	-6.43819	3.01206
2.048	-1.69738	-5.8889	3.36084
2.304	-2.07123	-2.81955	3.69221
2.56	0.620638	-1.64316	4.00704
2.816	2.42466	-3.77284	4.30616
3.072	0.977669	-5.99499	4.59035
3.328	-1.4391	-5.28327	4.86035
3.584	-1.44964	-2.88966	5.11688
3.84	0.726155	-2.22803	5.3606
4.096	1.92106	-4.0282	5.59216
