0	0	0	0
0.001	0.0199979	-4.99932e-05	0.0019998
0.002	0.0399913	-0.000199945	0.0039992
0.003	0.0599798	-0.000449812	0.0059982
0.004	0.0799627	-0.000799547	0.0079968
0.005	0.0999396	-0.0012491	0.009995
0.006	0.11991	-0.00179843	0.0119928
0.007	0.139873	-0.00244746	0.0139902
0.008	0.159829	-0.00319616	0.0159872
0.009	0.179777	-0.00404446	0.0179838
0.01	0.199717	-0.0049923	0.01998
0.011	0.219647	-0.00603961	0.0219758
0.012	0.239569	-0.00718633	0.0239712
0.013	0.25948	-0.0084324	0.0259662
0.014	0.27938	-0.00977773	0.0279608
0.015	0.29927	-0.0112223	0.029955
0.016	0.319148	-0.0127659	0.0319489
0.017	0.339014	-0.0144086	0.0339423
0.018	0.358868	-0.0161503	0.0359353
0.019	0.378709	-0.0179908	0.0379279
0.02	0.398537	-0.0199301	0.0399201
0.021	0.41835	-0.0219682	0.0419119
0.022	0.43815	-0.0241048	0.0439033
0.023	0.457934	-0.02634	0.0458944
0.024	0.477703	-0.0286736	0.047885
0.025	0.497456	-0.0311055	0.0498752
0.026	0.517193	-0.0336357	0.051865
0.027	0.536912	-0.036264	0.0538545
0.028	0.556615	-0.0389903	0.0558435
0.029	0.5763	-0.0418145	0.0578321
0.03	0.595966	-0.0447365	0.0598204
0.031	0.615614	-0.0477562	0.0618082
0.032	0.635242	-0.0508735	0.0637956
0.033	0.654851	-0.0540882	0.0657827
0.034	0.674439	-0.0574003	0.0677693
0.035	0.694007	-0.0608096	0.0697556
0.036	0.713553	-0.064316	0.0717414
0.037	0.733078	-0.0679194	0.0737269
0.038	0.752581	-0.0716196	0.0757119
0.039	0.772061	-0.0754165	0.0776966
0.04	0.791518	-0.07931	0.0796809
0.041	0.810951	-0.0832999	0.0816647
0.042	0.83036	-0.0873861	0.0836482
0.043	0.849745	-0.0915685	0.0856313
0.044	0.869104	-0.0958469	0.0876139
0.045	0.888439	-0.100221	0.0895962
0.046	0.907747	-0.104691	0.0915781
0.047	0.927028	-0.109257	0.0935596
0.048	0.946283	-0.113918	0.0955407
0.049	0.96551	-0.118674	0.0975214
0.05	0.98471	-0.123525	0.0995017
0.051	1.00388	-0.128472	0.101482
0.052	1.02302	-0.133513	0.103461
0.053	1.04214	-0.138648	0.10544
0.054	1.06122	-0.143878	0.107419
0.055	1.08027	-0.149203	0.109397
0.056	1.0993	-0.154621	0.111375
0.057	1.11829	-0.160134	0.113353
0.058	1.13725	-0.16574	0.11533
0.059	1.15617	-0.17144	0.117307
0.06	1.17507	-0.177233	0.119283
0.061	1.19393	-0.18312	0.121259
0.062	1.21276	-0.189099	0.123234
0.063	1.23156	-0.195172	0.12521
0.064	1.25032	-0.201337	0.127184
0.065	1.26904	-0.207594	0.129159
0.066	1.28773	-0.213944	0.131133
0.067	1.30639	-0.220386	0.133106
0.068	1.32501	-0.22692	0.135079
0.069	1.34359	-0.233545	0.137052
0.07	1.36213	-0.240262	0.139025
0.071	1.38064	-0.24707	0.140997
0.072	1.39911	-0.25397	0.142968
0.073	1.41754	-0.26096	0.144939
0.074	1.43593	-0.268041	0.14691
0.075	1.45429	-0.275212	0.148881
0.076	1.4726	-0.282473	0.150851
0.077	1.49087	-0.289825	0.15282
0.078	1.5091	-0.297266	0.15479
0.079	1.5273	-0.304797	0.156758
0.08	1.54545	-0.312417	0.158727
0.081	1.56355	-0.320126	0.160695
0.082	1.58162	-0.327924	0.162663
0.083	1.59964	-0.335811	0.16463
0.084	1.61762	-0.343786	0.166597
0.085	1.63556	-0.35185	0.168563
0.086	1.65345	-0.360001	0.170529
0.087	1.67129	-0.36824	0.172495
0.088	1.6891	-0.376567	0.17446
0.089	1.70685	-0.38498	0.176425
0.09	1.72456	-0.393481	0.17839
0.091	1.74223	-0.402069	0.180354
0.092	1.75985	-0.410743	0.182318
0.093	1.77742	-0.419503	0.184281
0.094	1.79494	-0.428349	0.186244
0.095	1.81242	-0.437281	0.188206
0.096	1.82984	-0.446298	0.190169
0.097	1.84722	-0.455401	0.19213
0.098	1.86455	-0.464588	0.194092
0.099	1.88183	-0.47386	0.196053
0.1	1.89906	-0.483217	0.198013
0.101	1.91624	-0.492657	0.199973
0.102	1.93336	-0.502182	0.201933
0.103	1.95044	-0.51179	0.203893
0.104	1.96747	-0.521481	0.205852
0.105	1.98444	-0.531256	0.20781
0.106	2.00136	-0.541113	0.209769
0.107	2.01823	-0.551053	0.211726
0.108	2.03504	-0.561075	0.213684
0.109	2.0518	-0.571179	0.215641
0.11	2.06851	-0.581364	0.217598
0.111	2.08516	-0.591631	0.219554
0.112	2.10176	-0.601979	0.22151
0.113	2.1183	-0.612408	0.223465
0.114	2.13479	-0.622917	0.22542
0.115	2.15122	-0.633507	0.227375
0.116	2.16759	-0.644176	0.229329
0.117	2.18391	-0.654925	0.231283
0.118	2.20017	-0.665753	0.233237
0.119	2.21637	-0.67666	0.23519
0.12	2.23252	-0.687646	0.237143
0.121	2.2486	-0.69871	0.239095
0.122	2.26463	-0.709852	0.241047
0.123	2.2806	-0.721072	0.242999
0.124	2.29651	-0.73237	0.24495
0.125	2.31235	-0.743744	0.246901
0.126	2.32814	-0.755196	0.248851
0.127	2.34387	-0.766724	0.250801
0.128	2.35954	-0.778328	0.252751
0.129	2.37514	-0.790008	0.2547
0.13	2.39069	-0.801763	0.256649
0.131	2.40617	-0.813594	0.258598
0.132	2.42159	-0.825499	0.260546
0.133	2.43695	-0.837479	0.262493
0.134	2.45224	-0.849533	0.264441
0.135	2.46747	-0.861662	0.266388
0.136	2.48264	-0.873863	0.268334
0.137	2.49774	-0.886138	0.27028
0.138	2.51278	-0.898486	0.272226
0.139	2.52775	-0.910907	0.274171
0.14	2.54266	-0.923399	0.276116
0.141	2.5575	-0.935964	0.278061
0.142	2.57227	-0.9486	0.280005
0.143	2.58698	-0.961307	0.281949
0.144	2.60162	-0.974085	0.283892
0.145	2.6162	-0.986933	0.285835
0.146	2.63071	-0.999852	0.287778
0.147	2.64515	-1.01284	0.28972
0.148	2.65952	-1.0259	0.291662
0.149	2.67383	-1.03903	0.293604
0.15	2.68806	-1.05222	0.295545
0.151	2.70223	-1.06548	0.297485
0.152	2.71633	-1.07882	0.299426
0.153	2.73035	-1.09222	0.301366
0.154	2.74431	-1.10568	0.303305
0.155	2.7582	-1.11922	0.305244
0.156	2.77202	-1.13282	0.307183
0.157	2.78576	-1.14648	0.309121
0.158	2.79944	-1.16022	0.311059
0.159	2.81304	-1.17401	0.312997
0.16	2.82657	-1.18788	0.314934
0.161	2.84003	-1.2018	0.316871
0.162	2.85342	-1.2158	0.318807
0.163	2.86673	-1.22985	0.320743
0.164	2.87997	-1.24397	0.322679
0.165	2.89314	-1.25815	0.324614
0.166	2.90623	-1.2724	0.326549
0.167	2.91925	-1.28671	0.328484
0.168	2.9322	-1.30108	0.330418
0.169	2.94507	-1.31551	0.332352
