0	0	0	0
0.002	0.0399913	-0.000199945	0.0039992
0.004	0.0799627	-0.000799547	0.0079968
0.006	0.11991	-0.00179843	0.0119928
0.008	0.159829	-0.00319616	0.0159872
0.01	0.199717	-0.0049923	0.01998
0.012	0.239569	-0.00718633	0.0239712
0.014	0.27938	-0.00977773	0.0279608
0.016	0.319148	-0.0127659	0.0319489
0.018	0.358868	-0.0161503	0.0359353
0.02	0.398537	-0.0199301	0.0399201
0.022	0.43815	-0.0241048	0.0439033
0.024	0.477703	-0.0286736	0.047885
0.026	0.517193	-0.0336357	0.051865
0.028	0.556615	-0.0389903	0.0558435
0.03	0.595966	-0.0447365	0.0598204
0.032	0.635242	-0.0508735	0.0637956
0.034	0.674439	-0.0574003	0.0677693
0.036	0.713553	-0.064316	0.0717414
0.038	0.752581	-0.0716196	0.0757119
0.04	0.791518	-0.07931	0.0796809
0.042	0.83036	-0.0873861	0.0836482
0.044	0.869104	-0.0958469	0.0876139
0.046	0.907747	-0.104691	0.0915781
0.048	0.946283	-0.113918	0.0955407
0.05	0.98471	-0.123525	0.0995017
0.052	1.02302	-0.133513	0.103461
0.054	1.06122	-0.143878	0.107419
0.056	1.0993	-0.154621	0.111375
0.058	1.13725	-0.16574	0.11533
0.06	1.17507	-0.177233	0.119283
0.062	1.21276	-0.189099	0.123234
0.064	1.25032	-0.201337	0.127184
0.066	1.28773	-0.213944	0.131133
0.068	1.32501	-0.22692	0.135079
0.07	1.36213	-0.240262	0.139025
0.072	1.39911	-0.25397	0.142968
0.074	1.43593	-0.268041	0.14691
0.076	1.4726	-0.282473	0.150851
0.078	1.5091	-0.297266	0.15479
0.08	1.54545	-0.312417	0.158727
0.082	1.58162	-0.327924	0.162663
0.084	1.61762	-0.343786	0.166597
0.086	1.65345	-0.360001	0.170529
0.088	1.6891	-0.376567	0.17446
0.09	1.72456	-0.393481	0.17839
0.092	1.75985	-0.410743	0.182318
0.094	1.79494	-0.428349	0.186244
0.096	1.82984	-0.446298	0.190169
0.098	1.86455	-0.464588	0.194092
0.1	1.89906	-0.483217	0.198013
0.102	1.93336	-0.502182	0.201933
0.104	1.96747	-0.521481	0.205852
0.106	2.00136	-0.541113	0.209769
0.108	2.03504	-0.561075	0.213684
0.11	2.06851	-0.581364	0.217598
0.112	2.10176	-0.601979	0.22151
0.114	2.13479	-0.622917	0.22542
0.116	2.16759	-0.644176	0.229329
0.118	2.20017	-0.665753	0.233237
0.12	2.23252	-0.687646	0.237143
0.122	2.26463	-0.709852	0.241047
0.124	2.29651	-0.73237	0.24495
0.126	2.32814	-0.755196	0.248851
