0.064	0.936
0.128	0.876096
0.192	0.820026
0.256	0.767544
0.32	0.718421
0.384	0.672442
0.448	0.629406
0.512	0.589124
0.576	0.55142
0.64	0.516129
0.704	0.483097
0.768	0.452179
0.832	0.423239
0.896	0.396152
0.96	0.370798
1.024	0.347067
1.088	0.324855
1.152	0.304064
1.216	0.284604
1.28	0.266389
1.344	0.24934
1.408	0.233383
1.472	0.218446
1.536	0.204466
1.6	0.19138
1.664	0.179132
1.728	0.167667
1.792	0.156936
1.856	0.146892
1.92	0.137491
1.984	0.128692
2.048	0.120456
2.112	0.112746
2.176	0.105531
2.24	0.0987767
2.304	0.092455
2.368	0.0865379
2.432	0.0809995
2.496	0.0758155
2.56	0.0709633
2.624	0.0664217
2.688	0.0621707
2.752	0.0581918
2.816	0.0544675
2.88	0.0509816
2.944	0.0477187
3.008	0.0446647
3.072	0.0418062
3.136	0.0391306
3.2	0.0366262
3.264	0.0342822
3.328	0.0320881
3.392	0.0300345
3.456	0.0281123
3.52	0.0263131
3.584	0.024629
3.648	0.0230528
3.712	0.0215774
3.776	0.0201965
3.84	0.0189039
3.904	0.017694
3.968	0.0165616
4.032	0.0155017
4.096	0.0145096
